"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"InvestigationalMedicinalProduct","InvestigationalMedicinalProduct","","","",0,*,"","","","","","ISO 11615 Investigational Medicinal Product","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"InvestigationalMedicinalProduct.IMPID","InvestigationalMedicinalProduct.IMPID","","","",1,1,"","","","Identifier {[]} {[]}
","11.3.2.2.2","11.3.2.2.2","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.IMPID",1,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.DeviceNomenclature.Value","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.DeviceNomenclature.Value","","","",1,1,"","","","CodeableConcept {[]} {[]}
","9.6.2.14.3","9.6.2.14.3","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.DeviceNomenclature.Value",1,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation","","","",0,1,"","","","BackboneElement {[]} {[]}
","9.5.2.2","9.5.2.2","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation",0,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.Identifier","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Identifier","","","",1,1,"","","","Identifier {[]} {[]}
","9.4.2.2.2","9.4.2.2.2","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Identifier",1,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.Name","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Name","","","",1,1,"","","","string {[]} {[]}
","9.4.2.2.3","9.4.2.2.3","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Name",1,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.Address","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Address","","","",1,1,"","","","Address {[]} {[]}
","9.4.2.2.4","9.4.2.2.4","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Address",1,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.ConfidentialityIndicator","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.ConfidentialityIndicator","","","",0,1,"","","","CodeableConcept {[]} {[]}
","9.4.2.2.5","9.4.2.2.5","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.ConfidentialityIndicator",0,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.GeographicCoordinates","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.GeographicCoordinates","","","",0,1,"","","","string {[]} {[]}
","9.4.2.2.6","9.4.2.2.6","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.GeographicCoordinates",0,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.Contact","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Contact","","","",1,*,"","","","BackboneElement {[]} {[]}
","9.4.2.4","9.4.2.4","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Contact",1,*,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.Contact.Name","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Contact.Name","","","",0,1,"","","","HumanName {[]} {[]}
","9.4.2.4.2","9.4.2.4.2","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Contact.Name",0,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.Contact.Telecom","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Contact.Telecom","","","",1,*,"","","","ContactPoint {[]} {[]}
","9.4.2.4.3","9.4.2.4.3","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Contact.Telecom",1,*,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.Contact.Role","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Contact.Role","","","",1,1,"","","","CodeableConcept {[]} {[]}
","9.4.2.4.4","9.4.2.4.4","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Contact.Role",1,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.Contact.ConfidentialityIndicator","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Contact.ConfidentialityIndicator","","","",0,1,"","","","CodeableConcept {[]} {[]}
","9.4.2.4.5","9.4.2.4.5","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Contact.ConfidentialityIndicator",0,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.OtherLocations","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.OtherLocations","","","",0,*,"","","","BackboneElement {[]} {[]}
","9.4.2.3","9.4.2.3","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.OtherLocations",0,*,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.OtherLocations.LocationName","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.OtherLocations.LocationName","","","",0,1,"","","","string {[]} {[]}
","9.4.2.3.2","9.4.2.3.2","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.OtherLocations.LocationName",0,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.OtherLocations.LocationAddress","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.OtherLocations.LocationAddress","","","",1,1,"","","","Address {[]} {[]}
","9.4.2.3.3","9.4.2.3.3","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.OtherLocations.LocationAddress",1,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.OtherLocations.LocationRole","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.OtherLocations.LocationRole","","","",1,1,"","","","CodeableConcept {[]} {[]}
","9.4.2.3.4","9.4.2.3.4","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.OtherLocations.LocationRole",1,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.OtherLocations.Identifier","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.OtherLocations.Identifier","","","",0,1,"","","","Identifier {[]} {[]}
","9.4.2.3.5","9.4.2.3.5","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.OtherLocations.Identifier",0,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.OtherLocations.GeographicCoordinates","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.OtherLocations.GeographicCoordinates","","","",0,1,"","","","string {[]} {[]}
","9.4.2.3.6","9.4.2.3.6","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.OtherLocations.GeographicCoordinates",0,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation","","","",1,*,"","","","BackboneElement {[]} {[]}
","9.5.2.3","9.5.2.3","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation",1,*,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.OperationType","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.OperationType","","","",1,1,"","","","CodeableConcept {[]} {[]}
","9.5.2.3.2","9.5.2.3.2","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.OperationType",1,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.ManufacturingAuthorisationReferenceNumber","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.ManufacturingAuthorisationReferenceNumber","","","",0,1,"","","","Identifier {[]} {[]}
","9.5.2.3.3","9.5.2.3.3","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.ManufacturingAuthorisationReferenceNumber",0,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.EffectiveDate","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.EffectiveDate","","","",0,1,"","","","date {[]} {[]}
","9.5.2.3.4","9.5.2.3.4","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.EffectiveDate",0,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.ConfidentialityIndicator","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.ConfidentialityIndicator","","","",0,1,"","","","CodeableConcept {[]} {[]}
","9.5.2.3.5","9.5.2.3.5","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.ConfidentialityIndicator",0,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation","","","",0,1,"","","","BackboneElement {[]} {[]}
","9.3.2.5","9.3.2.5","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation",0,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.Identifier","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Identifier","","","",1,1,"","","","Identifier {[]} {[]}
","9.4.2.2.2","9.4.2.2.2","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Identifier",1,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.Name","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Name","","","",1,1,"","","","string {[]} {[]}
","9.4.2.2.3","9.4.2.2.3","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Name",1,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.Address","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Address","","","",1,1,"","","","Address {[]} {[]}
","9.4.2.2.4","9.4.2.2.4","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Address",1,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.ConfidentialityIndicator","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.ConfidentialityIndicator","","","",0,1,"","","","CodeableConcept {[]} {[]}
","9.4.2.2.5","9.4.2.2.5","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.ConfidentialityIndicator",0,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.GeographicCoordinates","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.GeographicCoordinates","","","",0,1,"","","","string {[]} {[]}
","9.4.2.2.6","9.4.2.2.6","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.GeographicCoordinates",0,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.Contact","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Contact","","","",1,*,"","","","BackboneElement {[]} {[]}
","9.4.2.4","9.4.2.4","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Contact",1,*,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.Contact.Name","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Contact.Name","","","",0,1,"","","","HumanName {[]} {[]}
","9.4.2.4.2","9.4.2.4.2","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Contact.Name",0,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.Contact.Telecom","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Contact.Telecom","","","",1,*,"","","","ContactPoint {[]} {[]}
","9.4.2.4.3","9.4.2.4.3","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Contact.Telecom",1,*,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.Contact.Role","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Contact.Role","","","",1,1,"","","","CodeableConcept {[]} {[]}
","9.4.2.4.4","9.4.2.4.4","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Contact.Role",1,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.Contact.ConfidentialityIndicator","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Contact.ConfidentialityIndicator","","","",0,1,"","","","CodeableConcept {[]} {[]}
","9.4.2.4.5","9.4.2.4.5","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Contact.ConfidentialityIndicator",0,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.OtherLocations","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.OtherLocations","","","",0,*,"","","","BackboneElement {[]} {[]}
","9.4.2.3","9.4.2.3","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.OtherLocations",0,*,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.OtherLocations.LocationName","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.OtherLocations.LocationName","","","",0,1,"","","","string {[]} {[]}
","9.4.2.3.2","9.4.2.3.2","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.OtherLocations.LocationName",0,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.OtherLocations.LocationAddress","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.OtherLocations.LocationAddress","","","",1,1,"","","","Address {[]} {[]}
","9.4.2.3.3","9.4.2.3.3","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.OtherLocations.LocationAddress",1,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.OtherLocations.LocationRole","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.OtherLocations.LocationRole","","","",1,1,"","","","CodeableConcept {[]} {[]}
","9.4.2.3.4","9.4.2.3.4","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.OtherLocations.LocationRole",1,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.OtherLocations.Identifier","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.OtherLocations.Identifier","","","",0,1,"","","","Identifier {[]} {[]}
","9.4.2.3.5","9.4.2.3.5","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.OtherLocations.Identifier",0,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.OtherLocations.GeographicCoordinates","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.OtherLocations.GeographicCoordinates","","","",0,1,"","","","string {[]} {[]}
","9.4.2.3.6","9.4.2.3.6","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.OtherLocations.GeographicCoordinates",0,1,"",""
